"Product ID
(Leave blank for New Product)",Product Name,"SKU 
(Do not edit SKU leave blank for adding new product)","Category ID
(Leave Blank if a new Category is added)","Category Name 
(If changing a category of product, make sure the correct Category ID is entered in Column B)",Alias name 1,Alias Name 2 ,Alias Name 3,"UPC 1
(Default)",UPC 2,UPC 3,Retail UPC 1,Retail UPC 2,Brand Name,Bin,Aisle,Zone,Weight,Weight Unit,Other Category IDs,Other Categories ,Status,Tags,"Online 
(Y or N)","Hot Seller
(Y or N)","Featured Product 
(Y or N)","Back Order
(Y or N)","BO Online
(Y or N)
(Cannot be ""Y"" if Back Order is ""N"")","New Arrival
(Y or N)","Base Cost Price
(Default UOM: Piece)","Net Cost Price
(Default UOM: Piece)","Sale Price
(Default UOM: Piece)",Curr. Available Quantity, New Available Quantity ,Image URL 1,Image Url 2,Image url 3 
848,Nature's Organix l 120MG Per Tab l 480 MG Total l BLUE RAZZ,1848,1,Kratom,,,,23413412341235,,,,,,,,,,2,1,Kratom,Active,KRATOM,N,N,N,Y,Y,N,180,180,180,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/11c4bb63-91de-4017-9c02-fe430cad5e05,,
706,Magic 2ct. Mini-Pack Gummies-Pineapple,1706,5,Mushrooms and Edibles,,,,95661,,,,,MY MAGIC SHROOMS,,,,,2,5,Mushrooms and Edibles,Active,,N,N,N,N,N,N,40,40,41,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/4e42f146-d27a-480c-b164-57e0739ecb46,,
190,Kadobar Adjust Disposables-Mentoos Mint-Lemonade,1190,3,Disposable Vape Nicotine,,,,42802,,,,,Kado Bar,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,48,48,65,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/932a7072-bc31-4c84-ad58-99079eeac1f0,,
541,Flying Monkey Live Badder Disposable | 2g-Apple Fritter-Apple Fritter,1541,2,Disposable Delta Vapes,,,,45240,,,,,Flying Monkey,,,,,2,2,Disposable Delta Vapes,Active,,Y,N,N,N,N,N,17,17,18,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/eb36c20e-19dc-4e42-91a2-8a5585b3f9f5,,
709,Magic 2ct. Mini-Pack Gummies-Sour Watermelon,1709,5,Mushrooms and Edibles,,,,95664,,,,,MY MAGIC SHROOMS,,,,,2,5,Mushrooms and Edibles,Active,,N,N,N,N,N,N,40,40,41,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/be1e009e-3c77-4fe2-9bfa-1cbb474b6b4c,,
781,EBCREATE BC PRO 40K Disposable Vape-Blue Razz Ice,1781,3,Disposable Vape Nicotine,,,,18756,,,,,EBCreate,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,60,62,65,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/62ff0c60-18d7-43e5-ae5b-d83701670d11,,
785,EBCREATE BC PRO 40K Disposable Vape-Triple Berry,1785,3,Disposable Vape Nicotine,,,,187510,,,,,EBCreate,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,60,62,65,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/90977567-7b02-489b-a200-4e17e493cf23,,
786,EBCREATE BC PRO 40K Disposable Vape-Strawberry Blend,1786,3,Disposable Vape Nicotine,,,,187511,,,,,EBCreate,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,60,62,65,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/d5839b04-e41e-4673-8086-dbe3ac1bf438,,
738,Chillax PSYLO 35000- Berry Burst,1738,3,Disposable Vape Nicotine,,,,101013456,,,,,Chillax,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,Y,35,35,37.5,19,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/d40597f6-d547-40af-afff-e01c2023c6ec,,
824,Modus x Kado Bar KB10000-Green Apple Jolly,1824,3,Disposable Vape Nicotine,,,,22752,,,,,Kado Bar,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,20,20,30,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/2a633813-ef2e-4cd5-b0e3-a7059c8aa973,,
162,Beri Crush 50K Disposable Vape 50000 Puffs- Cool Mint,1162,3,Disposable Vape Nicotine,,,,70284,,,,,Beri Crush,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,42.5,42.5,49.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/8d0c2a90-abc8-4c4c-873f-e9c523916238,,
828,Modus x Kado Bar KB10000-Strawberry Apple Peach,1828,3,Disposable Vape Nicotine,,,,22756,,,,,Kado Bar,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,20,20,30,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/c2d40258-825d-4d1f-87ff-00448f8646c1,,
595,Space Mary MA25000 Disposable | 25K Puffs-Strawberry Ice,1595,3,Disposable Vape Nicotine,,,,292010,,,,,Space Mary,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,22,22,30,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/3967a51c-467d-4781-a45c-354cacf0d486,,
775,EBCREATE BC PRO 40K Disposable Vape-Black Mint,1775,3,Disposable Vape Nicotine,,,,10101359,,,,,EBCreate,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,60,62,65,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/29b60258-965d-4057-bf30-ad893fafa31c,,
870,RAZ LTX 25000-Razzle drazzle,1870,3,Disposable Vape Nicotine,,,,31890,,,,,RAZ,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,50,50,68.75,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/87723fd3-d21c-4117-a6bd-4b4bf6dfe330,,
829,Modus x Kado Bar KB10000-Watermelon Bubble Gum,1829,3,Disposable Vape Nicotine,,,,22757,,,,,Kado Bar,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,20,20,30,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/202c69bb-d0d9-4e29-bf8c-d7b73c34eb94,,
134,Fried - Moonrock Pre-Roll (2G)-Lemon Cherry Gelato - Hybrid,1134,4,Delta Pre-Roll & Flower,,,,53991,,,,,Fried,,,,,2,4,Delta Pre-Roll & Flower,Active,,Y,N,N,N,N,N,45,45,49,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/9a0538c1-a02d-4b51-97dd-55bb6835e72d,,
772,HorizonTech 100k 40mL-Strawberry Slush,1772,3,Disposable Vape Nicotine,,,,80025,,,,,HorizonTech,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,65,67.5,67.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/08eea73f-2cbc-4cae-9084-72e457d90a12,,
871,Lost Mary MT35000 Disposable Vape-Black Razz Lemon,1871,3,Disposable Vape Nicotine,,,,38250,,,,,Lost Mary,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,43.75,44,50.25,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/0e827fec-b892-4cf3-b44b-cee99e08e35f,,
936,Beri Crush Disposable Vape | 50000 Puffs-Strawberry Watermelon,1936,3,Disposable Vape Nicotine,,,,48197,,,,,Beri Crush,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,42.5,42.5,49.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/product/images/product-coming-soon.png,,
938,Beri Crush Disposable Vape | 50000 Puffs-Triple Berry,1938,3,Disposable Vape Nicotine,,,,48199,,,,,Beri Crush,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,42.5,42.5,49.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/product/images/product-coming-soon.png,,
466,North Steller Dark Moon Edition Disposables | 5% Nicotine- Sour Apple Blow Pop,1466,3,Disposable Vape Nicotine,,,,795520,,,,,North Disposable,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,48,48,50,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/f3ad7ef7-14ac-4a13-a436-8e9d5607c49d,,
234,Foger Switch Pro Disposables Pod | 5% Nicotine | 30000 Puffs-Strawberry Watermelon,1234,3,Disposable Vape Nicotine,,,,576713,,,,,Foger,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,45,45,48,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/d1e6c346-659d-4a2e-aa7f-21ede425c85e,,
743,Chillax PSYLO 35000-Melon Cac-orange,1743,3,Disposable Vape Nicotine,,,,73095,,,,,Chillax,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,Y,35,35,37.5,15,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/1938d439-3e61-4881-8034-4255211db2e4,,
981,Beri Crush Disposable Vape | 50000 Puffs-Polar Ice,1981,3,Disposable Vape Nicotine,,,,32150,,,,,Beri Crush,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,42.5,42.5,49.5,10,,https://khub-app.s3-accelerate.amazonaws.com/media/product/images/product-coming-soon.png,,
393,Lost Mary Mt 15K Dispo- Nana Coconut,1393,3,Disposable Vape Nicotine,,,,56211,,,,,Lost Mary,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,42,42,43,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/050f6e11-a19f-4d2b-8835-b1baa33a0617,,
551,Foger Switch Pro Disposables Pod | 5% Nicotine | 30000 Puffs-Strawberry Kiwi-Cola Slush,1551,3,Disposable Vape Nicotine,,,,94170,,,,,Foger,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,45,45,48,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/8f2d6635-cf29-49d0-9803-e63b27f6760f,,
694,VIHO TRX 50K-Sour Skittle,1694,3,Disposable Vape Nicotine,,,,70648,,,,,VIHO,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,55,55.5,65,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/6d529059-9ffa-4351-8125-09cc2820b26e,,
930,Beri Crush Disposable Vape | 50000 Puffs-Blue Sour,1930,3,Disposable Vape Nicotine,,,,48191,,,,,Beri Crush,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,42.5,42.5,49.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/product/images/product-coming-soon.png,,
172,Beri Crush 50K Disposable Vape 50000 Puffs-Dragon Fruit Mango,1172,3,Disposable Vape Nicotine,,,,702914,,,,,Beri Crush,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,42.5,42.5,49.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/4a255a93-cb20-41ca-aeb2-0477619360b9,,
964,Beri Crush Disposable Vape | 50000 Puffs-Juicy Peach,1964,3,Disposable Vape Nicotine,,,,61390,,,,,Beri Crush,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,42.5,42.5,49.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/product/images/product-coming-soon.png,,
691,VIHO TRX 50K-Grape Ice,1691,3,Disposable Vape Nicotine,,,,70645,,,,,VIHO,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,55,55.5,65,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/380db96f-636a-4d13-9a1f-3e2d1ec52f96,,
940,Beri Crush Disposable Vape | 50000 Puffs-Watermelon Refresh,1940,3,Disposable Vape Nicotine,,,,481911,,,,,Beri Crush,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,42.5,42.5,49.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/product/images/product-coming-soon.png,,
610,FVKD Diamond Infused Hash Holez Pre-Rolls (2 Grams x 2 Pack)-Cherry Pie,1610,4,Delta Pre-Roll & Flower,,,,58211,,,,,FVKD,,,,,2,4,Delta Pre-Roll & Flower,Active,,Y,N,N,N,N,N,16,16,17,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/1469928a-f58d-43d2-a76c-f6b3b8bc4983,,
748,VIHO TRX 50K-Mango Tango,1748,3,Disposable Vape Nicotine,,,,68470,,,,,VIHO,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,55,55.5,65,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/87c8bc45-5af7-44fa-a310-aaf9ce418a66,,
174,Beri Crush 50K Disposable Vape 50000 Puffs-Honeydew Melon,1174,3,Disposable Vape Nicotine,,,,702916,,,,,Beri Crush,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,42.5,42.5,49.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/d75ab592-cd90-417a-9274-160389cdf0a8,,
688,VIHO TRX 50K-Blue Razz Ice,1688,3,Disposable Vape Nicotine,,,,70642,,,,,VIHO,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,55,55.5,65,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/f83bcc96-e7d8-47ea-a6fd-a8989925b3d4,,
769,HorizonTech 100k 40mL-Cool Mint,1769,3,Disposable Vape Nicotine,,,,80022,,,,,HorizonTech,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,65,67.5,67.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/37428753-4be7-4af8-b8d9-4489ff454422,,
175,Beri Crush 50K Disposable Vape 50000 Puffs-Cherry Limeade,1175,3,Disposable Vape Nicotine,,,,702917,,,,,Beri Crush,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,42.5,42.5,49.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/685fc60f-8cff-41d0-acce-d5afa60bddce,,
615,Puro Reloaded Bustdown THCA Diamond Joints | 2 Pack-Fruity pebbles (Sativa),1615,4,Delta Pre-Roll & Flower,,,,10101355,,,,,Puro,,,,,2,4,Delta Pre-Roll & Flower,Active,,Y,N,N,N,N,N,14,14,15,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/aab1e495-fb42-4d37-9317-380557fb2552,,
834,Lost Mary MT35000 Disposable Vape-Watermelon,1834,3,Disposable Vape Nicotine,,,,18454,,,,,Lost Mary,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,43.75,44,50.25,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/fe7988a9-4d8f-45d6-b2b8-e91f50e34423,,
768,HorizonTech 100k 40mL-Blue Razz Slush,1768,3,Disposable Vape Nicotine,,,,80021,,,,,HorizonTech,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,65,67.5,67.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/5eab01fe-59a5-41cc-8b04-c0dc68510789,,
171,Beri Crush 50K Disposable Vape 50000 Puffs-Strawberry Kiwi,1171,3,Disposable Vape Nicotine,,,,702913,,,,,Beri Crush,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,42.5,42.5,49.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/c8236290-4c60-4285-a0e0-583e042c8a39,,
770,HorizonTech 100k 40mL-Peach Ice,1770,3,Disposable Vape Nicotine,,,,80023,,,,,HorizonTech,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,65,67.5,67.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/ae500af1-36d8-4d69-8fe8-4bcd3810d006,,
773,HorizonTech 100k 40mL-Triple Berry,1773,3,Disposable Vape Nicotine,,,,80026,,,,,HorizonTech,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,65,67.5,67.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/75e03132-e12a-4bdb-82c2-80fd4c9285d8,,
932,Beri Crush Disposable Vape | 50000 Puffs-Green Apple,1932,3,Disposable Vape Nicotine,,,,48193,,,,,Beri Crush,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,42.5,42.5,49.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/product/images/product-coming-soon.png,,
165,Beri Crush 50K Disposable Vape 50000 Puffs-Tropical Punch,1165,3,Disposable Vape Nicotine,,,,70287,,,,,Beri Crush,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,42.5,42.5,49.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/3725468a-865e-4d29-89b9-ec0367975a7a,,
168,Beri Crush 50K Disposable Vape 50000 Puffs-Pineapple Coconut,1168,3,Disposable Vape Nicotine,,,,702910,,,,,Beri Crush,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,42.5,42.5,49.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/180c7d3e-00bd-466d-972f-1f9b0da69770,,
170,Beri Crush 50K Disposable Vape 50000 Puffs-Apple Ice,1170,3,Disposable Vape Nicotine,,,,702912,,,,,Beri Crush,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,42.5,42.5,49.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/f32b2dfa-4d90-4de3-b966-deb08602ff7b,,
57,Fvkd Tabs L 4Ct-Candy Apple,1057,1,Kratom,,,,50592,,,,,FVKD,,,,,2,1,Kratom,Active,,N,N,N,Y,N,N,60,60,75,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/ac2cdea4-b020-475a-b41f-fef4bb0bf673,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/86f37cfe-175d-42ed-a042-30f4f01e4bd5,
359,Lost Mary Mo20000 Pro Disposable (Display Box Of 5)-Tropical Punch,1359,3,Disposable Vape Nicotine,,,,42122,,,,,Lost Mary,,,,,2,2,Disposable Delta Vapes,Active,,N,N,N,N,N,N,44,44,54,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/1ad31403-0145-4b3b-bcc0-6cfdd6354b2a,,
166,Beri Crush 50K Disposable Vape 50000 Puffs-Lush Ice,1166,3,Disposable Vape Nicotine,,,,70288,,,,,Beri Crush,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,42.5,42.5,49.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/75d9ab5e-abaf-490a-8ee0-accf7f8560ea,,
22,Beri Crush 50K Disposable Vape 50000 Puffs-Watermelon Bubblegum,1022,3,Disposable Vape Nicotine,,,,0,,,,,Beri Crush,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,Y,N,N,42.5,42.5,49.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/4d31f3c0-fb03-4eee-b6ae-695a42761458,,
169,Beri Crush 50K Disposable Vape 50000 Puffs-Lemon Lime Fizz,1169,3,Disposable Vape Nicotine,,,,702911,,,,,Beri Crush,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,42.5,42.5,49.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/9defd724-8ff0-4df1-a488-4d1d1e92deb3,,
410,Lost Mary Mt 15K Dispo-Winter Mint,1410,3,Disposable Vape Nicotine,,,,56228,,,,,Lost Mary,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,42,42,43,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/feff2005-ba27-4a9f-8f8a-0981b0150962,,
931,Beri Crush Disposable Vape | 50000 Puffs-Cherry B-Pop,1931,3,Disposable Vape Nicotine,,,,48192,,,,,Beri Crush,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,42.5,42.5,49.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/product/images/product-coming-soon.png,,
767,HorizonTech 100k 40mL-Blue Razz Ice,1767,3,Disposable Vape Nicotine,,,,357951648722,,,,,HorizonTech,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,65,67.5,67.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/debe319a-a81a-482b-b207-7366370b5664,,
405,Lost Mary Mt 15K Dispo-Weekly Edition Friday Acai Berry Storm Ice,1405,3,Disposable Vape Nicotine,,,,56223,,,,,Lost Mary,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,42,42,43,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/b3c716c1-8473-42c5-871a-7df73b0aa177,,
58,Fvkd Tabs L 4Ct-Wild Watermelon,1058,1,Kratom,,,,50593,,,,,FVKD,,,,,2,1,Kratom,Active,,N,N,N,Y,N,N,60,60,75,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/17ef4fe2-d4e1-4715-abe3-61dc2d79a2b2,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/50863182-f5d6-439b-b9a1-c655654c5510,
351,Lost 35% Sauce Pre-Rolls | 2 X 2 Gram,1351,4,Delta Pre-Roll & Flower,,,,74704,,,,,Lost,,,,,2,4,Delta Pre-Roll & Flower,Active,,Y,N,N,N,N,N,32.5,32.5,39.99,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/64f6f4a8-011f-4f5a-9d1e-aa19f4424380,,
933,Beri Crush Disposable Vape | 50000 Puffs-Mango Bomb,1933,3,Disposable Vape Nicotine,,,,48194,,,,,Beri Crush,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,42.5,42.5,49.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/product/images/product-coming-soon.png,,
935,Beri Crush Disposable Vape | 50000 Puffs-OG Lemonade,1935,3,Disposable Vape Nicotine,,,,48196,,,,,Beri Crush,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,42.5,42.5,49.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/product/images/product-coming-soon.png,,
387,Lost Mary Mt 15K Dispo-Cherry Strazz,1387,3,Disposable Vape Nicotine,,,,5625,,,,,Lost Mary,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,Y,Y,N,42,42,43,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/3f648f88-20be-437f-b4e6-c9870b17f66e,,
395,Lost Mary Mt 15K Dispo-Rainbow Bubblegum,1395,3,Disposable Vape Nicotine,,,,56213,,,,,Lost Mary,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,42,42,43,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/8057fcc6-f9cb-4421-8da5-f19971a960be,,
934,Beri Crush Disposable Vape | 50000 Puffs-Miami Mint,1934,3,Disposable Vape Nicotine,,,,48195,,,,,Beri Crush,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,42.5,42.5,49.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/product/images/product-coming-soon.png,,
941,Beri Crush Disposable Vape | 50000 Puffs-White Strawberry,1941,3,Disposable Vape Nicotine,,,,481912,,,,,Beri Crush,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,42.5,42.5,49.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/product/images/product-coming-soon.png,,
375,Lost Mary Mo20000 Pro Disposable (Display Box Of 5)-Hawaiian Popsicle (Space Limited Edition),1375,3,Disposable Vape Nicotine,,,,421218,,,,,Lost Mary,,,,,2,2,Disposable Delta Vapes,Active,,N,N,N,N,N,N,44,44,54,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/893f92e2-b921-4675-b54a-65d8c701d35c,,
758,Lost Mary MT35000 Disposable Vape-Winter Mint,1758,3,Disposable Vape Nicotine,,,,53609,,,,,Lost Mary,,,,,2,3,Disposable Vape Nicotine,Active,,Y,N,N,N,N,N,43.75,44,50.25,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/e700a746-75d9-47c1-ad3c-19e03545c688,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/f14151a5-bbab-44d8-a7e4-f25994d1a9ea,
661,Raz RYL Classic 35k Disposable Vape-Peach Passionfruit,1661,3,Disposable Vape Nicotine,,,,95382,,,,,RAZ,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,67.5,55,67.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/f2ca92f4-16bb-401f-8be8-bc19c7d056a7,,
937,Beri Crush Disposable Vape | 50000 Puffs-Super Mint,1937,3,Disposable Vape Nicotine,,,,48198,,,,,Beri Crush,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,42.5,42.5,49.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/product/images/product-coming-soon.png,,
281,Flying Monkey Purest Thc Disposable 3Gm-Fruity Pebblez (Sativa),1281,2,Disposable Delta Vapes,,,,17824,,,,,Flying Monkey,,,,,2,2,Disposable Delta Vapes,Active,,Y,N,N,N,N,N,45,45,56.25,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/1437e7e8-1212-4d15-a0c9-fe0855b0534f,,
282,Flying Monkey Purest Thc Disposable 3Gm- Green Crack (Hybrid),1282,2,Disposable Delta Vapes,,,,17825,,,,,Flying Monkey,,,,,2,2,Disposable Delta Vapes,Active,,Y,N,N,N,N,N,45,45,56.25,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/f6c9b3df-25d0-4d51-bf48-a59093c12a14,,
164,Beri Crush 50K Disposable Vape 50000 Puffs-Berry Blast,1164,3,Disposable Vape Nicotine,,,,70286,,,,,Beri Crush,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,42.5,42.5,49.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/ca86c7cc-a53c-4426-b88e-21db044a1fe6,,
396,Lost Mary Mt 15K Dispo-Raspberry Banana,1396,3,Disposable Vape Nicotine,,,,56214,,,,,Lost Mary,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,42,42,43,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/acd7dafb-84a3-4779-8ba4-1abd1f8db8c8,,
489,Off-Stamp By Lost Mary Classic X Cube Disposable Pod Refills | 25000 Puffs -Hawaiian Popsicle,1489,3,Disposable Vape Nicotine,,,,68153,,,,,Off-Stamp,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,26,26,32.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/8ee8540a-b9e5-4155-838a-870d95cb102e,,
490,Off-Stamp By Lost Mary Classic X Cube Disposable Pod Refills | 25000 Puffs -Miami Mint,1490,3,Disposable Vape Nicotine,,,,68154,,,,,Off-Stamp,,,,,2,3,Disposable Vape Nicotine,Active,,N,N,N,N,N,N,26,26,32.5,0,,https://khub-app.s3-accelerate.amazonaws.com/media/prod/67/product/images/cd4908b1-37d4-49f6-a463-df373eae2640,,
